date,open,high,low,close,volume,daily_return,cumulative_return
2023-10-04 05:30:00,2054.0,2055.95,2007.6,2022.3,551771,-0.0178718857753387,0.9821281142246613
2023-10-05 05:30:00,2022.95,2058.15,2022.3,2047.6,461744,0.0125105078376106,0.9944150356952067
2023-10-06 05:30:00,2055.85,2091.9,2050.1,2072.1,444220,0.0119652275835124,1.0063134379097665
2023-10-09 05:30:00,2035.0,2089.45,2032.4,2079.05,487722,0.003354085227547,1.0096886989461418
2023-10-10 05:30:00,2089.75,2089.75,2047.1,2050.8,351329,-0.0135879367980568,0.9959691127191493
2023-10-11 05:30:00,2058.45,2114.8,2055.0,2101.3,729470,0.0246245367661399,1.0204943907532418
2023-10-12 05:30:00,2105.0,2107.8,2070.0,2077.2,285544,-0.0114690905629849,1.0087902481666746
2023-10-13 05:30:00,2075.0,2109.7,2071.45,2084.8,321887,0.0036587714230695,1.0124811810985381
2023-10-16 05:30:00,2093.0,2117.0,2080.5,2107.65,446019,0.0109602839600919,1.0235782623476275
2023-10-17 05:30:00,2116.95,2117.6,2073.1,2079.0,373789,-0.0135933385524162,1.0096644164926423
2023-10-18 05:30:00,2089.1,2090.4,2031.2,2048.95,432748,-0.0144540644540644,0.9950706619396823
2023-10-19 05:30:00,2045.95,2074.0,2020.0,2060.6,350097,0.0056858390883136,1.000728473604973
2023-10-20 05:30:00,2060.6,2060.6,2024.4,2036.15,353937,-0.0118654760749294,0.9888543538439126
2023-10-23 05:30:00,2035.0,2041.15,1980.0,1991.95,488451,-0.0217076345062986,0.9673886649507069
2023-10-25 05:30:00,2007.9,2007.9,1973.8,1993.25,512770,0.0006526268229622,0.9680200087416834
2023-10-26 05:30:00,1980.0,2040.95,1945.0,2031.1,966275,0.0189890881725824,0.9864018260405033
2023-10-27 05:30:00,2031.15,2142.95,2031.15,2122.1,999445,0.044803308552016,1.030595891408868
2023-10-30 05:30:00,2143.2,2143.2,2072.0,2119.75,483782,-0.0011073936195278,1.0294546160944102
2023-10-31 05:30:00,2140.9,2165.0,2119.1,2154.7,749792,0.0164877933718599,1.0464280510902821
2023-11-01 05:30:00,2163.7,2209.3,2148.95,2197.65,1081257,0.0199331693507218,1.0672866786460107
2023-11-02 05:30:00,2210.0,2210.0,2175.0,2189.85,474395,-0.0035492457852707,1.0634986159001507
2023-11-03 05:30:00,2195.0,2198.95,2180.0,2196.5,230437,0.0030367376760964,1.0667281822155312
2023-11-06 05:30:00,2196.55,2245.5,2188.65,2233.2,537580,0.016708399726838,1.0845515030838717
2023-11-07 05:30:00,2234.45,2450.0,2181.7,2424.0,3419427,0.0854379365932296,1.1772133456364435
2023-11-08 05:30:00,2450.0,2503.85,2391.05,2452.85,2652822,0.011901815181518,1.191224321305425
