date,open,high,low,close,volume,daily_return,cumulative_return
2023-10-04 05:30:00,138.0,139.15,136.55,138.85,14912053,-0.0025143678160919,0.9974856321839081
2023-10-05 05:30:00,139.5,141.35,138.1,138.95,15996620,0.0007202016564638,0.9982040229885057
2023-10-06 05:30:00,139.0,140.5,138.65,139.0,4987359,0.0003598416696655,0.9985632183908048
2023-10-09 05:30:00,136.2,137.6,135.05,135.75,10489249,-0.0233812949640287,0.9752155172413794
2023-10-10 05:30:00,137.4,141.0,136.5,139.95,15593722,0.0309392265193368,1.0053879310344829
2023-10-11 05:30:00,139.95,140.5,137.5,137.75,10778916,-0.0157198999642729,0.9895833333333335
2023-10-12 05:30:00,137.95,138.7,137.2,138.2,7567439,0.0032667876588021,0.9928160919540231
2023-10-13 05:30:00,136.3,138.2,136.3,137.45,8303230,-0.0054269175108538,0.9874281609195404
2023-10-16 05:30:00,137.0,137.9,136.55,137.4,7785480,-0.0003637686431428,0.9870689655172418
2023-10-17 05:30:00,137.5,138.9,137.5,138.55,6076896,0.0083697234352255,0.9953304597701153
2023-10-18 05:30:00,138.75,138.95,136.4,137.05,6806231,-0.010826416456153,0.9845545977011497
2023-10-19 05:30:00,136.0,137.2,135.05,137.0,7775836,-0.0003648303538855,0.9841954022988508
2023-10-20 05:30:00,136.7,136.9,133.5,134.2,8982112,-0.0204379562043796,0.9640804597701151
2023-10-23 05:30:00,134.3,135.9,131.4,132.7,19333777,-0.0111773472429209,0.9533045977011497
2023-10-25 05:30:00,132.5,134.65,129.25,131.2,10225867,-0.0113036925395628,0.9425287356321843
2023-10-26 05:30:00,130.0,130.2,127.0,128.85,18167694,-0.0179115853658535,0.9256465517241385
2023-10-27 05:30:00,129.25,132.85,129.25,132.2,8761931,0.025999223903764,0.9497126436781614
2023-10-30 05:30:00,133.5,133.95,130.8,131.95,9052085,-0.0018910741301059,0.9479166666666672
2023-10-31 05:30:00,132.5,133.65,130.75,133.25,8098744,0.0098522167487684,0.9572557471264372
2023-11-01 05:30:00,133.75,134.55,132.05,132.4,10431945,-0.0063789868667917,0.9511494252873568
2023-11-02 05:30:00,133.7,135.0,133.3,134.75,4885035,0.0177492447129909,0.9680316091954029
2023-11-03 05:30:00,135.15,137.0,134.75,135.95,9154983,0.0089053803339516,0.9766522988505751
2023-11-06 05:30:00,136.95,138.0,136.0,137.65,7070089,0.0125045972784112,0.9888649425287361
2023-11-07 05:30:00,137.55,138.95,136.7,138.05,8587321,0.0029059208136579,0.9917385057471271
2023-11-08 05:30:00,137.75,141.15,137.7,140.4,9755483,0.0170228178196305,1.008620689655173
2023-11-09 05:30:00,139.95,139.95,137.6,137.95,5481774,-0.0174501424501425,0.9910201149425293
2023-11-10 05:30:00,137.5,139.1,137.05,138.8,5781314,0.0061616527727439,0.99712643678161
2023-11-12 05:30:00,139.95,140.3,139.3,139.6,1362464,0.0057636887608067,1.0028735632183914
2023-11-13 05:30:00,139.15,144.2,139.05,143.4,20245049,0.0272206303724928,1.030172413793104
2023-11-15 05:30:00,144.5,145.4,142.5,143.05,11440473,-0.0024407252440724,1.0276580459770124
2023-11-16 05:30:00,143.25,144.35,142.2,142.6,11453235,-0.0031457532331353,1.0244252873563227
2023-11-17 05:30:00,142.85,146.5,141.8,146.1,13496261,0.0245441795231415,1.0495689655172422
2023-11-20 05:30:00,146.4,146.75,143.15,143.85,7741502,-0.0154004106776181,1.0334051724137938
2023-11-21 05:30:00,144.15,144.55,142.25,142.85,9972235,-0.0069516857838025,1.026221264367817
2023-11-22 05:30:00,143.25,143.45,140.15,141.85,7445272,-0.0070003500175008,1.01903735632184
2023-11-23 05:30:00,141.85,142.55,139.1,139.35,13138745,-0.0176242509693338,1.0010775862068975
2023-11-24 05:30:00,139.95,142.15,137.35,140.35,19614754,0.0071761750986722,1.0082614942528745
2023-11-28 05:30:00,141.65,141.8,140.4,141.3,8595693,0.0067687923049519,1.0150862068965527
2023-11-29 05:30:00,142.05,142.65,140.5,141.0,14680789,-0.0021231422505308,1.0129310344827596
